_ID,EMPID,CERTIFICATENAME,ISSUINGORGANIZATION,ISSUEDATE,EXPIREDATE,CREDENTIALID,STATUS,__V
6613be2c3a055b1dbdeabf90,EMP196,C#,Chan LLC,23-03-2023,03-05-2024,6bf8f03d-029b-4c56-bbca-c2bb9bc48db3,Approved,nan
6613be2c3a055b1dbdeabf91,EMP196,Penetration Testing,"Stokes, Ayala and Wallace",26-06-1977,21-04-2024,0ac75d2a-a07c-4227-914c-5f3671d4cb92,Rejected,nan
6613be2c3a055b1dbdeabf92,EMP196,Git,Farmer-Nolan,14-07-2012,29-04-2024,539db401-e18d-4b99-bdc6-654b04b6dd1f,Approved,nan
6613be2c3a055b1dbdeabf93,EMP197,Statistical Analysis,"Guzman, Wilson and Campbell",09-11-2012,04-05-2024,902d497d-b165-4729-a89c-c8898b5292f2,Approved,nan
6613be2c3a055b1dbdeabf94,EMP197,Problem Solving,Cooley-Sanchez,03-08-1990,25-04-2024,1d1f31c7-6768-4d53-a1aa-0133f5a6ae7b,Rejected,nan
6613be2c3a055b1dbdeabf95,EMP197,Communication,"Ayers, Hernandez and Johnson",30-05-2014,25-04-2024,c3fbd530-6377-451c-a605-a37fa710ede7,Approved,nan
6613be2c3a055b1dbdeabf96,EMP197,Business Analysis,Mason Group,16-04-1994,29-04-2024,cf85ee9c-1116-4d4b-ae45-6837cf3fd31e,Approved,nan
6613be2c3a055b1dbdeabf97,EMP198,Statistical Analysis,Massey Inc,01-10-1984,21-04-2024,a0d49467-f060-4b72-8bda-9daa5cdf4b17,Approved,nan
6613be2c3a055b1dbdeabf98,EMP198,Scrum,Bass-Mahoney,11-10-2008,05-05-2024,c76702dc-ec5a-43de-b0ec-b640b7046ade,Rejected,nan
6613be2c3a055b1dbdeabf99,EMP198,Requirements Analysis,Farley-Martin,14-04-2000,22-04-2024,d6c1d2f6-4adc-4cfd-91ed-7d2a81c0ee79,Rejected,nan
6613be2c3a055b1dbdeabf9a,EMP198,NoSQL,Anderson PLC,22-01-2023,30-04-2024,9c3906f9-0115-415c-beff-baf33a42b145,Rejected,nan
6613be2c3a055b1dbdeabf9b,EMP199,User Stories,Hancock LLC,11-08-1972,05-05-2024,d150d227-2107-49ac-88fd-5a621dccea42,Rejected,nan
6613be2c3a055b1dbdeabf9c,EMP199,C#,"Alexander, Smith and Castillo",28-11-1971,01-05-2024,45a860ff-11bd-43ff-94ac-293eb660ad20,Rejected,nan
6613be2c3a055b1dbdeabf9d,EMP199,Agile Methodologies,"Johnson, Green and Hernandez",18-12-2017,13-04-2024,64aa6976-b684-4167-b52f-02312260fb70,Rejected,nan
6613be2c3a055b1dbdeabf9e,EMP199,Requirements Analysis,Dean-Simmons,11-05-1973,15-04-2024,8c03a8ce-10ca-441c-b640-136b407d7ef0,Approved,nan
6617eb39e34ce91036f0858f,EMP001,Javaxyz,IBM,2024-04-11,2025-04-11,dku0-kfnwkf-efjnwef,Approved,0.0
6617f3be6ab000ed33f59e0d,EMP001,Java,IBM,2024-04-11,2024-04-11,dku0-kfnwkf-efjnwef,Pending,0.0
6617f3cb6ab000ed33f59e11,EMP001,Java,IBM,2024-04-11,2024-04-11,dku0-kfnwkf-efjnwef,Pending,0.0
